first_name,last_name,height_cm,weight_pounds,reach_cm,stance,date_of_birth,f_wins,f_losses,f_draws,f_dc_nc,fighter_url
Doug,Marshall,177.8,205,NULL,Orthodox,1975-09-09,18,8,0,NULL,http://www.ufcstats.com/fighter-details/0c1773639c795466
Rilley,Dutro,172.72,125,NULL,Orthodox,1987-09-03,11,4,0,NULL,http://www.ufcstats.com/fighter-details/43db649da89fac4b
Alain,Merckt,NULL,185,NULL,NULL,1993-06-11,8,0,0,NULL,http://www.ufcstats.com/fighter-details/f6bbc6ba4f06ad60
Randall,Wallace,180.34,185,185.42,Orthodox,1989-03-01,15,6,0,NULL,http://www.ufcstats.com/fighter-details/95cf6be9071e68b0
Jose,Ochoa,170.18,125,170.18,Southpaw,2000-12-31,7,1,0,1,http://www.ufcstats.com/fighter-details/88be62d6c1e6dadb
Roger,Zapata,180.34,170,NULL,Southpaw,1986-05-09,4,2,0,NULL,http://www.ufcstats.com/fighter-details/fe5ca7ef93c3f6a7
Patrick,Cote,180.34,170,190.5,Orthodox,1980-02-29,23,11,0,NULL,http://www.ufcstats.com/fighter-details/9fa3bd637edd9aa2
Ricky,Johnson,172.72,145,NULL,Orthodox,NULL,10,6,0,NULL,http://www.ufcstats.com/fighter-details/fa2fca260beeb9c0
Manolo,Zecchini,172.72,145,172.72,Orthodox,1996-10-22,11,4,0,NULL,http://www.ufcstats.com/fighter-details/fd7ab338e4953644
Nicco,Montano,165.1,135,165.1,Southpaw,1988-12-16,5,3,0,NULL,http://www.ufcstats.com/fighter-details/1de9ad94de18eeaf
Alex,Reyes,180.34,155,185.42,Orthodox,1986-10-02,13,5,0,NULL,http://www.ufcstats.com/fighter-details/dc07493a87dc0a6e
Chad,Griggs,185.42,205,185.42,Orthodox,1978-05-15,11,3,0,NULL,http://www.ufcstats.com/fighter-details/fdf18227faa596dd
Tucker,Lutz,172.72,145,182.88,Orthodox,1994-07-12,12,4,0,NULL,http://www.ufcstats.com/fighter-details/7832f2f62f04178f
Danny,Martinez,167.64000000000001,125,170.18,Orthodox,1985-06-14,21,8,0,NULL,http://www.ufcstats.com/fighter-details/8a9c6c4301f6d088
Ian,Rammel,182.88,185,NULL,NULL,1985-07-22,7,8,0,NULL,http://www.ufcstats.com/fighter-details/abc8e1423cf5b74e
Ansar,Chalangov,175.26,170,NULL,Orthodox,1979-10-30,14,5,0,NULL,http://www.ufcstats.com/fighter-details/7342fcc41a4817fa
Javy,Ayala,185.42,265,NULL,NULL,1988-08-20,10,5,0,NULL,http://www.ufcstats.com/fighter-details/26387c19f32dda0f
Zach,Rosol,NULL,243,NULL,NULL,NULL,3,2,0,NULL,http://www.ufcstats.com/fighter-details/208b6926916867c7
Joel,Alvarez,190.5,155,195.58,Orthodox,1993-03-02,22,3,0,NULL,http://www.ufcstats.com/fighter-details/58bbef3770bb2dfc
Ben,Lagman,187.96,185,NULL,NULL,1986-09-04,6,5,0,NULL,http://www.ufcstats.com/fighter-details/b40e65d71a8d4ce5
Rafael,Freitas,NULL,205,NULL,Orthodox,NULL,3,6,0,1,http://www.ufcstats.com/fighter-details/14b9e0f2679a2205
CJ,Hamilton,170.18,125,172.72,Switch,1986-10-07,11,4,0,NULL,http://www.ufcstats.com/fighter-details/7da5839b223f3728
Rob,Kimmons,177.8,185,185.42,Orthodox,1981-01-30,25,9,0,NULL,http://www.ufcstats.com/fighter-details/054defd5420a551f
Thiago,Tavares,170.18,145,177.8,Orthodox,1984-11-08,21,7,1,NULL,http://www.ufcstats.com/fighter-details/8a59d346dc976a10
Paige,VanZant,162.56,115,165.1,Orthodox,1994-03-26,8,5,0,NULL,http://www.ufcstats.com/fighter-details/4d5197f331c47290
Clay,Collard,180.34,145,185.42,Orthodox,1993-03-10,14,7,0,1,http://www.ufcstats.com/fighter-details/cc900c6a71ed23f3
Ibragim,Magomedov,182.88,250,NULL,Orthodox,NULL,22,8,1,NULL,http://www.ufcstats.com/fighter-details/e7e970d508529bf3
Vitor,Petrino,187.96,205,195.58,Orthodox,1997-08-28,11,2,0,NULL,http://www.ufcstats.com/fighter-details/71171fc96445bf65
DeMarco,Villalona,175.26,185,NULL,NULL,NULL,1,3,0,NULL,http://www.ufcstats.com/fighter-details/0275e33febc2818c
Josh,Barnett,190.5,250,198.12,Orthodox,1977-11-10,35,8,0,NULL,http://www.ufcstats.com/fighter-details/ad3f53c454cbbead
Eric,Lawson,182.88,185,NULL,Orthodox,NULL,9,5,0,NULL,http://www.ufcstats.com/fighter-details/38e5d9dcb0fddc42
Tito,Ortiz,190.5,205,187.96,Orthodox,1975-01-23,19,12,1,NULL,http://www.ufcstats.com/fighter-details/2f732dd9210d301f
Marnic,Mann,152.4,115,162.56,Southpaw,1993-03-05,6,3,0,NULL,http://www.ufcstats.com/fighter-details/b6203e0492a9336c
Nandor,Guelmino,190.5,230,NULL,NULL,1975-12-20,11,5,1,NULL,http://www.ufcstats.com/fighter-details/1abfb658cd4f8533
WonBin,Ki,180.34,155,185.42,Orthodox,1991-02-11,18,9,0,NULL,http://www.ufcstats.com/fighter-details/aaeb55084b198a39
Rodney,Wallace,175.26,205,182.88,Switch,1981-11-21,26,15,1,NULL,http://www.ufcstats.com/fighter-details/b9415726dc3ec526
Jose,Johnson,182.88,125,180.34,Orthodox,1995-05-20,16,10,0,NULL,http://www.ufcstats.com/fighter-details/84f727cf0166d6f2
Steven,Koslow,170.18,125,175.26,Switch,1997-01-22,6,1,0,NULL,http://www.ufcstats.com/fighter-details/84512339473dd300
Ding,Meng,187.96,170,185.42,Orthodox,1994-09-27,34,9,0,NULL,http://www.ufcstats.com/fighter-details/e0664abaa023fd6f
Stipe,Miocic,193.04,240,203.2,Orthodox,1982-08-19,20,5,0,NULL,http://www.ufcstats.com/fighter-details/d28dee5c705991df
Reza,Nasri,180.34,205,NULL,Orthodox,NULL,0,1,0,NULL,http://www.ufcstats.com/fighter-details/d41937647eae9a34
Anthony,Morrison,170.18,145,NULL,Orthodox,1984-03-29,20,12,0,1,http://www.ufcstats.com/fighter-details/dab0e6cb8c932162
Junior,Santos,193.04,238,195.58,Orthodox,1984-01-30,21,9,0,NULL,http://www.ufcstats.com/fighter-details/63def5a5662a6917
Danny,Downes,182.88,155,182.88,Orthodox,1986-04-08,8,3,0,NULL,http://www.ufcstats.com/fighter-details/a66395395b5f1394
Quinton,Jackson,185.42,205,185.42,Orthodox,1978-06-20,37,12,0,NULL,http://www.ufcstats.com/fighter-details/ffc088e64fab57e9
Helena,Crevar,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,http://www.ufcstats.com/fighter-details/a8c3ce469cb8b130
Raphael,Assuncao,165.1,135,167.64,Orthodox,1982-07-19,28,10,0,NULL,http://www.ufcstats.com/fighter-details/2f13e4020cea5b38
Melsik,Baghdasaryan,175.26,145,177.8,Southpaw,1992-01-28,8,2,0,NULL,http://www.ufcstats.com/fighter-details/a52bc1e62cf0b7c6
James,Giboo,180.34,170,NULL,Orthodox,1978-01-06,13,5,0,NULL,http://www.ufcstats.com/fighter-details/f74e037b97917027
Roy,Jones,NULL,205,NULL,NULL,1983-10-26,7,5,0,NULL,http://www.ufcstats.com/fighter-details/be8dfcf0442812b1
Bobby,Flynn,NULL,170,NULL,NULL,NULL,6,4,0,NULL,http://www.ufcstats.com/fighter-details/c97fc5fbf7d32b8a
Scott,Bills,177.8,170,NULL,NULL,NULL,7,9,1,NULL,http://www.ufcstats.com/fighter-details/53f02bbc41d99432
Juancamilo,Ronderos,160.02,125,162.56,Southpaw,1995-02-17,4,2,0,NULL,http://www.ufcstats.com/fighter-details/4a043165cf47cab2
Micol,Segni,160.02,115,152.4,Orthodox,1987-12-29,7,3,0,NULL,http://www.ufcstats.com/fighter-details/8126e4dff0cdf69e
Joe,Pardo,185.42,210,NULL,Southpaw,NULL,4,6,0,NULL,http://www.ufcstats.com/fighter-details/74fefd43f073cd2f
Jorge,Patino,172.72,170,NULL,Orthodox,1973-08-05,38,19,2,2,http://www.ufcstats.com/fighter-details/c8cca8f3de5be4b4
Jeremie,Holloway,182.88,170,NULL,NULL,1984-09-29,8,3,0,NULL,http://www.ufcstats.com/fighter-details/ee28aa7f1043756c
Sean,McCorkle,200.66,265,205.74,Orthodox,1976-07-17,17,7,0,NULL,http://www.ufcstats.com/fighter-details/008dc37cca279def
Adam,Milstead,190.5,205,193.04,Orthodox,1987-07-03,8,4,0,NULL,http://www.ufcstats.com/fighter-details/72ffecf712673af1
Art,Jimmerson,185.42,196,NULL,Orthodox,1963-08-04,0,1,0,NULL,http://www.ufcstats.com/fighter-details/a5c53b3ddb31cc7d
Sedriques,Dumas,187.96,185,200.66,Orthodox,1995-08-06,10,2,0,NULL,http://www.ufcstats.com/fighter-details/4e6738062d469256
Tom,DeBlass,182.88,185,NULL,Orthodox,1982-05-14,9,2,0,NULL,http://www.ufcstats.com/fighter-details/0bcfe2513cb3bc39
Rafael,Estevam,172.72,125,175.26,Orthodox,1996-08-10,12,0,0,NULL,http://www.ufcstats.com/fighter-details/83455a9d17f57dae
Eric,Galvan,NULL,155,NULL,NULL,NULL,0,0,0,NULL,http://www.ufcstats.com/fighter-details/ad3fdba28a7540cf
Devin,Clark,182.88,205,190.5,Orthodox,1990-04-12,14,9,0,NULL,http://www.ufcstats.com/fighter-details/cc7040fe76f0ef91
Daniel,Roberts,177.8,170,187.96,Southpaw,1980-08-05,15,7,0,NULL,http://www.ufcstats.com/fighter-details/22edaf53ad59a967
Kevin,Aguilar,170.18,155,185.42,Orthodox,1988-09-07,17,5,0,NULL,http://www.ufcstats.com/fighter-details/cf946e03ba2e7666
Tetsuya,Seki,177.8,155,NULL,NULL,1994-02-08,14,8,1,NULL,http://www.ufcstats.com/fighter-details/5e1062e066c601e6
Timmy,Cuamba,175.26,145,180.34,Orthodox,1999-02-08,8,3,0,NULL,http://www.ufcstats.com/fighter-details/0e46690e55a8df75
Richie,Hightower,172.72,170,NULL,Orthodox,1974-11-26,8,4,0,1,http://www.ufcstats.com/fighter-details/318e629d1eb7aa49
Jose,Delgado,180.34,145,185.42,Switch,1998-04-21,8,1,0,NULL,http://www.ufcstats.com/fighter-details/7d6ceff6747f2de2
Patrick,Smith,187.96,225,NULL,Orthodox,1963-08-28,20,17,0,NULL,http://www.ufcstats.com/fighter-details/46c8ec317aff28ac
SeongChan,Hong,170.18,155,175.26,Orthodox,1989-11-28,9,2,0,2,http://www.ufcstats.com/fighter-details/10d4575f497face4
Gabe,Lemley,172.72,155,NULL,Orthodox,NULL,13,9,0,NULL,http://www.ufcstats.com/fighter-details/fd4578cac86d75ca
Davi,Bittencourt,165.1,135,165.1,Orthodox,1994-10-12,14,4,0,NULL,http://www.ufcstats.com/fighter-details/dd6ec6f941c3a414
Frankie,Saenz,167.64000000000001,135,167.64,Orthodox,1980-08-12,13,7,0,NULL,http://www.ufcstats.com/fighter-details/9ba2226646046b63
Carlos,Leal,180.34,170,187.96,Orthodox,1994-05-04,21,6,0,NULL,http://www.ufcstats.com/fighter-details/28d421729451c8ca
Aliaskhab,Khizriev,175.26,185,187.96,Southpaw,1990-08-24,14,0,0,1,http://www.ufcstats.com/fighter-details/7ab478c397cd68ef
Dean,Lister,185.42,185,190.5,Orthodox,1976-02-13,13,7,0,NULL,http://www.ufcstats.com/fighter-details/68c6cd5287b473a7
Akitoshi,Tamura,175.26,135,177.8,Orthodox,1980-05-31,21,18,2,NULL,http://www.ufcstats.com/fighter-details/c95fbc085e17a532
Yukio,Sakaguchi,175.26,185,NULL,Orthodox,1973-07-26,6,7,0,NULL,http://www.ufcstats.com/fighter-details/94a5aaf573f780ad
Dustin,Kimura,170.18,135,180.34,Orthodox,1989-05-21,11,3,0,NULL,http://www.ufcstats.com/fighter-details/fe91d254db77a7fc
Jessamyn,Duke,180.34,135,185.42,Orthodox,1986-06-24,3,5,0,1,http://www.ufcstats.com/fighter-details/a7ddae0be8b78147
Lee,Brousseau,185.42,205,NULL,NULL,1974-10-04,5,3,0,NULL,http://www.ufcstats.com/fighter-details/0974d8d4053a7237
Shane,Howell,172.72,125,NULL,Orthodox,1983-11-28,13,10,0,NULL,http://www.ufcstats.com/fighter-details/a7de976620f2ed13
Chris,Haseman,180.34,205,NULL,Orthodox,1969-06-02,20,17,0,NULL,http://www.ufcstats.com/fighter-details/5bd533d50c8e7b8a
Paul,Kelly,175.26,155,177.8,Orthodox,1984-09-12,14,5,0,NULL,http://www.ufcstats.com/fighter-details/aac5ac38148f0528
Alonzo,Menifield,182.88,205,193.04,Orthodox,1987-10-18,15,5,1,NULL,http://www.ufcstats.com/fighter-details/a495f599e787614f
Josh,Hendricks,187.96,235,NULL,Southpaw,1976-08-28,19,11,0,1,http://www.ufcstats.com/fighter-details/7649c4c95b824488
Roy,Nelson,182.88,263,185.42,Orthodox,1976-06-20,22,14,0,NULL,http://www.ufcstats.com/fighter-details/3f7c14c7eca7195d
Kelly,Dullanty,172.72,155,NULL,Orthodox,1977-11-04,4,2,0,NULL,http://www.ufcstats.com/fighter-details/1a225f04aa6e0739
Josias,Musasa,172.72,135,187.96,Southpaw,1998-10-10,7,0,0,NULL,http://www.ufcstats.com/fighter-details/723b64c0e9a8f348
Sean,Pierson,182.88,170,193.04,Southpaw,1976-03-10,14,6,0,NULL,http://www.ufcstats.com/fighter-details/0d506315895efffc
Jimmy,Crute,187.96,205,187.96,Orthodox,1996-03-04,12,4,2,NULL,http://www.ufcstats.com/fighter-details/70e1f8a821b72c8b
Leandro,Issa,170.18,135,175.26,Orthodox,1983-09-19,13,6,0,NULL,http://www.ufcstats.com/fighter-details/d1e1fdcea7c8a90a
Matt,Ricehouse,NULL,155,NULL,NULL,1987-03-11,6,1,0,NULL,http://www.ufcstats.com/fighter-details/343d57cde1a14338
Gillian,Robertson,165.1,115,160.02,Orthodox,1995-05-17,15,8,0,NULL,http://www.ufcstats.com/fighter-details/38c7f72747f4f712
Jesus,Pinedo,177.8,155,NULL,Southpaw,1996-06-22,16,5,1,NULL,http://www.ufcstats.com/fighter-details/25af5e832f17b474
Mike,Santiago,177.8,145,175.26,Orthodox,1989-07-28,19,12,0,NULL,http://www.ufcstats.com/fighter-details/bc656db347f31e19
Ramazan,Emeev,177.8,170,193.04,Southpaw,1987-05-23,20,6,0,NULL,http://www.ufcstats.com/fighter-details/abd5fb12437eda21
Sergey,Morozov,167.64000000000001,135,170.18,Orthodox,1989-06-14,19,5,0,NULL,http://www.ufcstats.com/fighter-details/2f6a993c7f547c13
Akira,Kikuchi,172.72,155,NULL,Orthodox,1978-07-23,16,4,0,NULL,http://www.ufcstats.com/fighter-details/9c37681096c6f3a9
Emily,Kagan,160.02,115,NULL,NULL,1981-07-14,3,3,0,NULL,http://www.ufcstats.com/fighter-details/c1ea9d56cd953586
Jake,Shields,182.88,170,182.88,Orthodox,1979-01-09,31,9,1,1,http://www.ufcstats.com/fighter-details/fe435e440b5de0ff
Scott,Jorgensen,165.1,135,167.64,Orthodox,1982-09-17,15,12,0,NULL,http://www.ufcstats.com/fighter-details/0b64d0fed453ef7f
Jason,Medina,175.26,180,NULL,NULL,NULL,21,15,1,NULL,http://www.ufcstats.com/fighter-details/f53fb9d9e57cc38e
Yuya,Shirai,172.72,168,NULL,Orthodox,1980-04-02,26,14,2,NULL,http://www.ufcstats.com/fighter-details/a79bfbc01b2264d6
Josh,Rafferty,182.88,170,NULL,Orthodox,1981-01-06,9,8,0,NULL,http://www.ufcstats.com/fighter-details/ff2c606c8bc365e3
Dustin,Jacoby,190.5,205,193.04,Orthodox,1988-04-04,20,9,1,NULL,http://www.ufcstats.com/fighter-details/e4277e87a789d687
Tyrone,Roberts,175.26,185,NULL,Orthodox,NULL,43,12,1,NULL,http://www.ufcstats.com/fighter-details/d1e6a6536ee62517
Teruto,Ishihara,170.18,135,175.26,Southpaw,1991-07-23,10,7,2,NULL,http://www.ufcstats.com/fighter-details/88cd34d836b4ebcd
Zach,Zane,170.18,145,175.26,Southpaw,1989-12-14,10,7,0,NULL,http://www.ufcstats.com/fighter-details/cc3878d1ab41a5fa
Saad,Awad,180.34,155,NULL,NULL,1983-06-07,20,9,0,NULL,http://www.ufcstats.com/fighter-details/da603332ad41f165
Masuto,Kawana,167.64000000000001,145,175.26,Orthodox,1995-01-30,10,4,0,NULL,http://www.ufcstats.com/fighter-details/49f4171f14f54220
Brandon,Moreno,170.18,125,177.8,Orthodox,1993-12-07,22,8,2,NULL,http://www.ufcstats.com/fighter-details/792be9a24df82ed6
Greg,Scott,175.26,145,NULL,NULL,NULL,3,4,0,NULL,http://www.ufcstats.com/fighter-details/0b235384fe23fc9c
Joe,Son,162.56,236,NULL,Orthodox,1970-11-22,0,4,0,NULL,http://www.ufcstats.com/fighter-details/83b743fedde154fb
Zoila,Frausto,162.56,135,NULL,Orthodox,NULL,13,5,0,NULL,http://www.ufcstats.com/fighter-details/040d3b4c735541aa
Keigo,Kunihara,182.88,235,NULL,Orthodox,NULL,3,2,0,NULL,http://www.ufcstats.com/fighter-details/782a2a17d3e38fdf
Cody,Gibson,177.8,135,180.34,Orthodox,1987-09-11,22,10,0,NULL,http://www.ufcstats.com/fighter-details/700a674c042b7a96
Nate,Maness,177.8,125,182.88,Orthodox,1991-06-27,16,3,0,NULL,http://www.ufcstats.com/fighter-details/6e9f40c706f91f32
Charlene,Gellner,157.48000000000002,125,NULL,NULL,NULL,0,4,0,NULL,http://www.ufcstats.com/fighter-details/effd0b70e6749ab2
Yoshiki,Takahashi,180.34,199,NULL,Southpaw,1969-03-13,30,27,3,1,http://www.ufcstats.com/fighter-details/6420efac0578988b
Julia,Avila,170.18,135,172.72,Orthodox,1988-05-11,9,3,0,NULL,http://www.ufcstats.com/fighter-details/86d9dbe1bfcbade7
Jack,McGlaughlin,NULL,NULL,NULL,Orthodox,NULL,1,4,0,NULL,http://www.ufcstats.com/fighter-details/237187ed9f419285
Kazuo,Misaki,172.72,183,NULL,Orthodox,1976-04-25,25,11,2,1,http://www.ufcstats.com/fighter-details/5e7a28f20927d64a
Dokonjonosuke,Mishima,170.18,155,NULL,Southpaw,1972-04-19,21,7,2,NULL,http://www.ufcstats.com/fighter-details/b14a68c533f4a4aa
Lacey,Schuckman,160.02,125,NULL,NULL,NULL,11,10,0,NULL,http://www.ufcstats.com/fighter-details/e44c679c30403cba
Mayra,Silva,167.64000000000001,125,167.64,Orthodox,1991-08-22,10,5,1,1,http://www.ufcstats.com/fighter-details/cc8c623cca88f54f
Tony,DeSouza,182.88,170,177.8,Southpaw,1974-07-26,11,4,0,NULL,http://www.ufcstats.com/fighter-details/6ad9058b7c7898b0
Curtis,Stout,185.42,185,NULL,Southpaw,1973-11-07,11,12,1,NULL,http://www.ufcstats.com/fighter-details/e09dbbd5fe3f0fe2
Khaos,Williams,182.88,170,195.58,Orthodox,1994-03-30,15,3,0,NULL,http://www.ufcstats.com/fighter-details/2558ae2e5671e318
Austin,Bashi,167.64000000000001,145,177.8,Orthodox,2001-09-29,13,1,0,NULL,http://www.ufcstats.com/fighter-details/d3f89fa685bd8420
Donnie,Chappell,180.34,178,NULL,Southpaw,NULL,0,1,0,NULL,http://www.ufcstats.com/fighter-details/8788beb528894f33
Karl,Williams,190.5,235,200.66,Orthodox,1990-01-06,10,2,0,NULL,http://www.ufcstats.com/fighter-details/d35f734c56a89103
Robert,Breslin,180.34,155,NULL,NULL,NULL,3,9,0,NULL,http://www.ufcstats.com/fighter-details/e319d6697d41f3cf
Edson,Gomez,172.72,170,175.26,Switch,1991-02-23,6,2,0,NULL,http://www.ufcstats.com/fighter-details/e90f4291f93708e6
Marcus,Hicks,167.64000000000001,155,162.56,Southpaw,1975-11-25,10,4,0,1,http://www.ufcstats.com/fighter-details/e69c5ce12f4e762b
Derrick,Burnsed,NULL,155,NULL,NULL,NULL,1,0,3,NULL,http://www.ufcstats.com/fighter-details/2213330f082f82d5
Roland,Delorme,175.26,135,180.34,Orthodox,1983-12-18,9,5,0,1,http://www.ufcstats.com/fighter-details/173acb3f920082b8
Luke,Sanders,167.64000000000001,135,170.18,Southpaw,1985-12-12,13,5,0,NULL,http://www.ufcstats.com/fighter-details/96428b9e9bd048ea
Thiago,Santos,187.96,205,193.04,Orthodox,1984-01-07,22,11,0,NULL,http://www.ufcstats.com/fighter-details/dea070ed4a2a8281
Danyelle,Wolf,180.34,145,177.8,Orthodox,1983-09-08,1,1,0,NULL,http://www.ufcstats.com/fighter-details/a7e3f02fe2b2fe30
Jorge,Ortiz,182.88,185,NULL,Orthodox,NULL,18,9,1,1,http://www.ufcstats.com/fighter-details/9c5828c6fd9dc948
Francois,Botha,187.96,260,NULL,Orthodox,1968-09-28,0,1,0,NULL,http://www.ufcstats.com/fighter-details/545d549d6bf87187
Jack,Duffy,170.18,125,175.26,Switch,1995-10-02,7,1,0,NULL,http://www.ufcstats.com/fighter-details/cea51876d8a514a0
Nick,Penner,193.04,205,NULL,Southpaw,1980-03-26,11,3,0,NULL,http://www.ufcstats.com/fighter-details/879b8df81523d91b
Matheus,Scheffel,187.96,205,190.5,Orthodox,1992-11-04,14,7,0,NULL,http://www.ufcstats.com/fighter-details/a296ad1d238d97df
Genaro,Valdez,175.26,155,182.88,Orthodox,1992-01-16,10,3,0,NULL,http://www.ufcstats.com/fighter-details/cda1099995b46cc2
Tai,Bowden,180.34,230,NULL,NULL,NULL,1,1,0,NULL,http://www.ufcstats.com/fighter-details/2efbc83a6b9b7f86
Leslie,Smith,175.26,135,167.64,Orthodox,1982-08-17,10,7,1,NULL,http://www.ufcstats.com/fighter-details/76984112f697631f
Pearl,Gonzalez,162.56,115,NULL,Orthodox,1986-08-12,6,3,0,NULL,http://www.ufcstats.com/fighter-details/1ebdcb7488d0ebee
Adam,Antolin,165.1,125,160.02,Orthodox,1982-02-28,12,3,0,NULL,http://www.ufcstats.com/fighter-details/25b31165758402dd
Scott,Lighty,187.96,205,NULL,NULL,1978-10-15,6,2,0,NULL,http://www.ufcstats.com/fighter-details/998c8890a8dde1eb
Dion,Staring,185.42,235,NULL,Orthodox,1978-06-09,35,14,0,NULL,http://www.ufcstats.com/fighter-details/289a57039d742bfe
Lavar,Johnson,193.04,240,208.28,Orthodox,1977-06-11,18,10,0,NULL,http://www.ufcstats.com/fighter-details/e6c5908910cc26e4
Nadia,Kassem,165.1,125,167.64,Southpaw,1995-11-15,5,2,0,NULL,http://www.ufcstats.com/fighter-details/6e7506127408aa9e
Justine,Kish,165.1,125,162.56,Orthodox,1988-04-13,7,4,0,NULL,http://www.ufcstats.com/fighter-details/928ae2e5b5f7a9ec
Jin,Bala,175.26,155,NULL,NULL,NULL,23,3,0,NULL,http://www.ufcstats.com/fighter-details/371efa53bd0cf669
Kwan,Kwak,165.1,135,NULL,Switch,1989-06-18,9,2,0,NULL,http://www.ufcstats.com/fighter-details/c13042265355a290
Sho,Usami,175.26,155,177.8,Orthodox,2000-05-08,4,1,0,NULL,http://www.ufcstats.com/fighter-details/fe30c5f5cc3e028b
Gleison,Tibau,177.8,155,180.34,Southpaw,1983-10-07,33,14,0,NULL,http://www.ufcstats.com/fighter-details/75e5fec9f72910ef
AJ,Matthews,180.34,185,NULL,NULL,NULL,8,7,0,NULL,http://www.ufcstats.com/fighter-details/18e4f61f16f458c6
Huang,Feier,165.1,115,165.1,Orthodox,1994-03-12,14,8,0,NULL,http://www.ufcstats.com/fighter-details/e71c75f533a30daa
Alan,Gomez,NULL,155,NULL,NULL,NULL,2,0,0,NULL,http://www.ufcstats.com/fighter-details/0a66de3a797cf73a
Danni,McCormack,162.56,125,157.48,Southpaw,1990-03-15,9,2,0,NULL,http://www.ufcstats.com/fighter-details/2a9f9db24cd032ba
Ahmad,Hassanzada,185.42,155,190.5,Orthodox,1996-11-20,12,3,0,NULL,http://www.ufcstats.com/fighter-details/bf7a64d9ae343e86
Cory,Hendricks,190.5,205,NULL,Switch,1988-05-10,3,1,0,NULL,http://www.ufcstats.com/fighter-details/9ab9912e0f8fa6d6
Wes,Combs,187.96,205,NULL,Orthodox,1973-06-18,20,6,0,NULL,http://www.ufcstats.com/fighter-details/a85998eb79650b2c
Alvaro,Mendoza,182.88,155,187.96,Orthodox,1990-05-14,9,6,0,NULL,http://www.ufcstats.com/fighter-details/74d35fbc9c6a61bd
Mark,Hominick,172.72,145,172.72,Orthodox,1982-07-22,20,12,0,NULL,http://www.ufcstats.com/fighter-details/0a97691039c4bbfb
Devin,Powell,182.88,155,185.42,Orthodox,1988-03-01,9,4,0,NULL,http://www.ufcstats.com/fighter-details/065eb44700e641a4
Young,Jung,172.72,139,NULL,Orthodox,1985-10-27,4,8,0,NULL,http://www.ufcstats.com/fighter-details/13104eaed3ae96c3
Andrew,Ramm,185.42,160,NULL,NULL,NULL,4,4,0,NULL,http://www.ufcstats.com/fighter-details/3b5f2faaa2f2c1f6
George,Bush,185.42,205,NULL,NULL,NULL,5,2,0,NULL,http://www.ufcstats.com/fighter-details/f0c779dc2ca3816c
Artenus,Young,NULL,205,NULL,NULL,1980-07-16,10,12,0,NULL,http://www.ufcstats.com/fighter-details/8d4943a9ce9f521b
John,Albert,172.72,135,172.72,Orthodox,1986-10-13,6,5,0,NULL,http://www.ufcstats.com/fighter-details/7bd94b60d7521e4a
Lorenzo,Hood,190.5,265,203.2,Southpaw,1989-03-02,14,5,0,1,http://www.ufcstats.com/fighter-details/7f9abc4db2d05764
Aleksander,Emelianenko,198.12,255,NULL,Orthodox,1981-08-02,23,7,0,NULL,http://www.ufcstats.com/fighter-details/f54200f1dfb9b5d4
Jonathan,Martinez,172.72,135,177.8,Southpaw,1994-04-20,19,6,0,NULL,http://www.ufcstats.com/fighter-details/f2477cf43c4975cc
Andre,Santos,182.88,170,NULL,NULL,NULL,38,10,0,NULL,http://www.ufcstats.com/fighter-details/5b5b78116d1fc3eb
Angela,Hill,160.02,115,162.56,Orthodox,1985-01-12,17,14,0,NULL,http://www.ufcstats.com/fighter-details/f0feeb2192937424
Mario,Soto,182.88,145,NULL,NULL,NULL,7,2,0,NULL,http://www.ufcstats.com/fighter-details/cac3aaa66c20bee1
Wanderlei,Silva,180.34,205,187.96,Orthodox,1976-07-03,35,13,1,1,http://www.ufcstats.com/fighter-details/a1f6999fe57236e0
Chi,Lewis-Parry,205.74,243,NULL,NULL,1983-08-10,7,0,1,2,http://www.ufcstats.com/fighter-details/a307a10414d0ad00
Nick,Pica,177.8,185,NULL,NULL,NULL,5,1,0,NULL,http://www.ufcstats.com/fighter-details/7922e8269adcc25a
Dan,Christison,203.2,265,NULL,Orthodox,1972-04-26,20,7,0,NULL,http://www.ufcstats.com/fighter-details/b369533a577fa97c
Chalid,Arrab,180.34,205,NULL,Orthodox,1975-05-28,7,3,0,NULL,http://www.ufcstats.com/fighter-details/770b9d4813c25902
